n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.700000,0.050000,65013,79202,0.112565,0.000000,33786900.000000,93.865537,10653537.317718,117.358148,9295000.000000,8520925.228618,2686585600.000000,7463.774413,133980.469485,2729667500.000000,7583.462981,131865.877437,0.048325,0.079575
4096,0.700000,0.100000,65013,79202,0.159429,0.000000,33786900.000000,93.865537,10653537.317718,130.543421,10339300.000000,7660286.479742,2686585600.000000,7463.774413,133980.469485,2730711800.000000,7586.364217,131815.448265,0.037148,0.068398
4096,0.700000,0.200000,65013,79202,0.262013,0.000000,33786900.000000,93.865537,10653537.317718,100.595945,7967400.000000,9940758.591259,2686585600.000000,7463.774413,133980.469485,2728339900.000000,7579.774691,131930.042881,0.025963,0.057213
4096,0.700000,0.001000,65013,79202,0.063190,0.000000,33786900.000000,93.865537,10653537.317718,160.492159,12711300.000000,6230833.982362,2686585600.000000,7463.774413,133980.469485,2733083800.000000,7592.954021,131701.047732,0.111435,0.142685
4096,0.800000,0.010000,92709,107299,0.046004,0.000000,33786900.000000,93.865537,10653537.317718,130.736540,14027900.000000,7648970.979263,2686585600.000000,7463.774413,133980.469485,2734400400.000000,7596.611752,131637.634342,0.105934,0.137184
4096,0.800000,0.050000,92709,107299,0.085597,0.000000,33786900.000000,93.865537,10653537.317718,127.773791,13710000.000000,7826331.145150,2686585600.000000,7463.774413,133980.469485,2734082500.000000,7595.728573,131652.940246,0.068916,0.100166
4096,0.800000,0.100000,92709,107299,0.134642,0.000000,33786900.000000,93.865537,10653537.317718,109.330003,11731000.000000,9146620.066490,2686585600.000000,7463.774413,133980.469485,2732103500.000000,7590.230588,131748.303093,0.052971,0.084221
4096,0.800000,0.200000,92709,107299,0.237623,0.000000,33786900.000000,93.865537,10653537.317718,105.032666,11269900.000000,9520847.567414,2686585600.000000,7463.774413,133980.469485,2731642400.000000,7588.949576,131770.542147,0.037025,0.068275
4096,0.800000,0.001000,92709,107299,0.036618,0.000000,33786900.000000,93.865537,10653537.317718,165.407879,17748100.000000,6045661.225709,2686585600.000000,7463.774413,133980.469485,2738120600.000000,7606.947076,131458.782349,0.158905,0.190155
4096,0.900000,0.010000,138501,153392,0.024522,0.000000,33786900.000000,93.865537,10653537.317718,138.399004,21229300.000000,7225485.531789,2686585600.000000,7463.774413,133980.469485,2741601800.000000,7616.618419,131291.860109,0.158257,0.189507
4096,0.900000,0.050000,138501,153392,0.064512,0.000000,33786900.000000,93.865537,10653537.317718,117.114973,17964500.000000,8538617.829608,2686585600.000000,7463.774413,133980.469485,2738337000.000000,7607.548271,131448.393678,0.102951,0.134201
4096,0.900000,0.100000,138501,153392,0.111442,0.000000,33786900.000000,93.865537,10653537.317718,112.726218,17291300.000000,8871050.759631,2686585600.000000,7463.774413,133980.469485,2737663800.000000,7605.678011,131480.717245,0.079132,0.110382
4096,0.900000,0.200000,138501,153392,0.217067,0.000000,33786900.000000,93.865537,10653537.317718,96.619772,14820700.000000,10349848.522674,2686585600.000000,7463.774413,133980.469485,2735193200.000000,7598.814280,131599.478969,0.055313,0.086563
4096,0.900000,0.001000,138501,153392,0.016789,0.000000,33786900.000000,93.865537,10653537.317718,164.552258,25241000.000000,6077096.786974,2686585600.000000,7463.774413,133980.469485,2745613500.000000,7627.763578,131100.025550,0.237389,0.268639
4096,0.950000,0.010000,182725,197751,0.016326,0.000000,33786900.000000,93.865537,10653537.317718,138.214219,27332000.000000,7235145.616859,2686585600.000000,7463.774413,133980.469485,2747704500.000000,7633.572718,131000.258579,0.208794,0.240044
