n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.990000,0.200000,230056,245172,0.209796,0.000000,72379700.000000,201.082650,4973079.468414,93.400959,22899300.000000,10706528.147149,9456869800.000000,26272.731768,38062.277224,9552148800.000000,26537.432421,37682.620689,0.091873,0.123123
4096,0.990000,0.001000,230056,245172,0.001256,0.000000,72379700.000000,201.082650,4973079.468414,169.662523,41596500.000000,5894053.586239,9456869800.000000,26272.731768,38062.277224,9570846000.000000,26589.376302,37609.005515,0.394310,0.425560
16384,0.500000,0.010000,12015,26289,0.067024,0.000000,71934300.000000,199.845256,5003871.588380,114.682947,3014900.000000,8719692.195429,9372103200.000000,26037.236283,38406.533978,9447052400.000000,26245.457425,38101.831636,0.013733,0.138733
16384,0.500000,0.050000,12015,26289,0.103444,0.000000,71934300.000000,199.845256,5003871.588380,105.884591,2783600.000000,9444244.862768,9372103200.000000,26037.236283,38406.533978,9446821100.000000,26244.814835,38102.764537,0.008934,0.133934
16384,0.500000,0.100000,12015,26289,0.151167,0.000000,71934300.000000,199.845256,5003871.588380,100.148351,2632800.000000,9985186.873291,9372103200.000000,26037.236283,38406.533978,9446670300.000000,26244.395888,38103.372783,0.006866,0.131866
16384,0.500000,0.200000,12015,26289,0.248199,0.000000,71934300.000000,199.845256,5003871.588380,95.093005,2499900.000000,10516020.640826,9372103200.000000,26037.236283,38406.533978,9446537400.000000,26244.026670,38103.908846,0.004799,0.129799
16384,0.500000,0.001000,12015,26289,0.057307,0.000000,71934300.000000,199.845256,5003871.588380,128.076382,3367000.000000,7807840.807841,9372103200.000000,26037.236283,38406.533978,9447404500.000000,26246.435616,38100.411600,0.020599,0.145599
16384,0.600000,0.010000,17718,32244,0.049177,0.000000,71934300.000000,199.845256,5003871.588380,123.077162,3968500.000000,8124984.250976,9372103200.000000,26037.236283,38406.533978,9448006000.000000,26248.106681,38097.985967,0.020248,0.145248
16384,0.600000,0.050000,17718,32244,0.086126,0.000000,71934300.000000,199.845256,5003871.588380,109.896415,3543500.000000,9099477.917313,9372103200.000000,26037.236283,38406.533978,9447581000.000000,26246.925962,38099.699807,0.013176,0.138176
16384,0.600000,0.100000,17718,32244,0.137484,0.000000,71934300.000000,199.845256,5003871.588380,100.573750,3242900.000000,9942952.295785,9372103200.000000,26037.236283,38406.533978,9447280400.000000,26246.090846,38100.912089,0.010124,0.135124
