n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.800000,0.050000,26654,126285,0.069533,0.000000,79630400.000000,444.639008,2249015.451385,106.737934,13479400.000000,9368740.448388,13154735300.000000,73453.209559,13614.108982,13247845100.000000,73973.114635,13518.424970,0.019814,0.027626
1024,0.800000,0.100000,26654,126285,0.109457,0.000000,79630400.000000,444.639008,2249015.451385,105.202518,13285500.000000,9505475.894772,13154735300.000000,73453.209559,13614.108982,13247651200.000000,73972.031939,13518.622833,0.015228,0.023041
1024,0.800000,0.200000,26654,126285,0.195801,0.000000,79630400.000000,444.639008,2249015.451385,100.054638,12635400.000000,9994539.151907,13154735300.000000,73453.209559,13614.108982,13247001100.000000,73968.401921,13519.286263,0.010651,0.018463
1024,0.800000,0.001000,26654,126285,0.037275,0.000000,79630400.000000,444.639008,2249015.451385,114.715128,14486800.000000,8717246.044675,13154735300.000000,73453.209559,13614.108982,13248852500.000000,73978.739740,13517.397073,0.045685,0.053497
1024,0.900000,0.010000,37428,139405,0.019933,0.000000,79630400.000000,444.639008,2249015.451385,112.820200,15727700.000000,8863660.929443,13154735300.000000,73453.209559,13614.108982,13250093400.000000,73985.668658,13516.131139,0.042770,0.050583
1024,0.900000,0.050000,37428,139405,0.047435,0.000000,79630400.000000,444.639008,2249015.451385,107.366307,14967400.000000,9313908.895333,13154735300.000000,73453.209559,13614.108982,13249333100.000000,73981.423307,13516.906749,0.027824,0.035637
1024,0.900000,0.100000,37428,139405,0.086904,0.000000,79630400.000000,444.639008,2249015.451385,103.585237,14440300.000000,9653885.307092,13154735300.000000,73453.209559,13614.108982,13248806000.000000,73978.480094,13517.444515,0.021385,0.029198
1024,0.900000,0.200000,37428,139405,0.174920,0.000000,79630400.000000,444.639008,2249015.451385,99.180804,13826300.000000,10082596.211568,13154735300.000000,73453.209559,13614.108982,13248192000.000000,73975.051650,13518.070994,0.014954,0.022766
1024,0.900000,0.001000,37428,139405,0.014558,0.000000,79630400.000000,444.639008,2249015.451385,118.914673,16577300.000000,8409391.155375,13154735300.000000,73453.209559,13614.108982,13250943000.000000,73990.412642,13515.264536,0.064156,0.071968
4096,0.200000,0.010000,1705,84730,0.202567,0.000000,85732600.000000,478.712379,2088936.997128,103.125221,8737800.000000,9696948.888736,13374422400.000000,74679.895025,13390.484811,13468892800.000000,75207.397398,13296.564362,0.001953,0.033203
4096,0.200000,0.050000,1705,84730,0.229905,0.000000,85732600.000000,478.712379,2088936.997128,104.863685,8885100.000000,9536189.800903,13374422400.000000,74679.895025,13390.484811,13469040100.000000,75208.219889,13296.418948,0.001274,0.032524
4096,0.200000,0.100000,1705,84730,0.266069,0.000000,85732600.000000,478.712379,2088936.997128,103.705889,8787000.000000,9642653.920564,13374422400.000000,74679.895025,13390.484811,13468942000.000000,75207.672120,13296.515792,0.000977,0.032227
4096,0.200000,0.200000,1705,84730,0.337206,0.000000,85732600.000000,478.712379,2088936.997128,115.557654,9791200.000000,8653689.026881,13374422400.000000,74679.895025,13390.484811,13469946200.000000,75213.279357,13295.524521,0.000687,0.031937
4096,0.200000,0.001000,1705,84730,0.197937,0.000000,85732600.000000,478.712379,2088936.997128,103.906527,8804000.000000,9624034.529759,13374422400.000000,74679.895025,13390.484811,13468959000.000000,75207.767045,13296.499009,0.002930,0.034180
4096,0.300000,0.010000,2774,91901,0.144538,0.000000,85732600.000000,478.712379,2088936.997128,107.116353,9844100.000000,9335642.669213,13374422400.000000,74679.895025,13390.484811,13469999100.000000,75213.574739,13295.472306,0.003174,0.034424
4096,0.300000,0.050000,2774,91901,0.171150,0.000000,85732600.000000,478.712379,2088936.997128,104.109857,9567800.000000,9605238.403813,13374422400.000000,74679.895025,13390.484811,13469722800.000000,75212.031939,13295.745032,0.002068,0.033318
4096,0.300000,0.100000,2774,91901,0.210968,0.000000,85732600.000000,478.712379,2088936.997128,104.359039,9590700.000000,9582303.690033,13374422400.000000,74679.895025,13390.484811,13469745700.000000,75212.159808,13295.722428,0.001587,0.032837
4096,0.300000,0.200000,2774,91901,0.292962,0.000000,85732600.000000,478.712379,2088936.997128,100.925996,9275200.000000,9908249.956874,13374422400.000000,74679.895025,13390.484811,13469430200.000000,75210.398124,13296.033859,0.001114,0.032364
4096,0.300000,0.001000,2774,91901,0.138999,0.000000,85732600.000000,478.712379,2088936.997128,104.871547,9637800.000000,9535474.900911,13374422400.000000,74679.895025,13390.484811,13469792800.000000,75212.422804,13295.675936,0.004761,0.036011
4096,0.400000,0.010000,4233,97383,0.105590,0.000000,85732600.000000,478.712379,2088936.997128,104.553156,10181700.000000,9564512.802381,13374422400.000000,74679.895025,13390.484811,13470336700.000000,75215.459825,13295.139089,0.004837,0.036087
4096,0.400000,0.050000,4233,97383,0.133904,0.000000,85732600.000000,478.712379,2088936.997128,104.766746,10202500.000000,9545013.477089,13374422400.000000,74679.895025,13390.484811,13470357500.000000,75215.575967,13295.118559,0.003151,0.034401
